endpoint_key,dst_port,port_range_label,is_well_known_port,is_valid_port
18245,46151.0,registered,0,True
18246,32489.0,registered,0,True
18247,16297.0,registered,0,True
18248,29453.0,registered,0,True
18249,58703.0,ephemeral,0,True
18250,36804.0,registered,0,True
18251,60704.0,ephemeral,0,True
18252,20222.0,registered,0,True
18253,44572.0,registered,0,True
18254,15934.0,registered,0,True
18255,42646.0,registered,0,True
18256,64338.0,ephemeral,0,True
18257,59245.0,ephemeral,0,True
18258,18019.0,registered,0,True
18259,61081.0,ephemeral,0,True
18260,41752.0,registered,0,True
18261,38489.0,registered,0,True
18262,19003.0,registered,0,True
18263,30025.0,registered,0,True
18264,20148.0,registered,0,True
18265,25949.0,registered,0,True
18266,58143.0,ephemeral,0,True
18267,33945.0,registered,0,True
18268,24076.0,registered,0,True
18269,23558.0,registered,0,True
18270,27144.0,registered,0,True
18271,25186.0,registered,0,True
18272,55567.0,ephemeral,0,True
18273,54076.0,ephemeral,0,True
18274,41899.0,registered,0,True
18275,8614.0,registered,0,True
18276,43877.0,registered,0,True
18277,15345.0,registered,0,True
18278,40121.0,registered,0,True
18279,14449.0,registered,0,True
18280,16302.0,registered,0,True
18281,10783.0,registered,0,True
18282,47677.0,registered,0,True
18283,17019.0,registered,0,True
18284,43168.0,registered,0,True
18285,31444.0,registered,0,True
18286,63812.0,ephemeral,0,True
18287,58074.0,ephemeral,0,True
18288,27920.0,registered,0,True
18289,37630.0,registered,0,True
18290,36638.0,registered,0,True
18291,16075.0,registered,0,True
18292,55875.0,ephemeral,0,True
18293,59508.0,ephemeral,0,True
18294,19386.0,registered,0,True
18295,17600.0,registered,0,True
18296,22787.0,registered,0,True
18297,29401.0,registered,0,True
18298,29919.0,registered,0,True
18299,47131.0,registered,0,True
18300,4647.0,registered,0,True
18301,6262.0,registered,0,True
18302,39345.0,registered,0,True
18303,61009.0,ephemeral,0,True
18304,41085.0,registered,0,True
18305,54577.0,ephemeral,0,True
18306,60906.0,ephemeral,0,True
18307,8090.0,registered,0,True
18308,10893.0,registered,0,True
18309,15886.0,registered,0,True
18310,15918.0,registered,0,True
18311,43123.0,registered,0,True
18312,9008.0,registered,0,True
18313,34317.0,registered,0,True
18314,36337.0,registered,0,True
18315,30456.0,registered,0,True
18316,29353.0,registered,0,True
18317,45524.0,registered,0,True
18318,23138.0,registered,0,True
18319,44615.0,registered,0,True
18320,25860.0,registered,0,True
18321,10408.0,registered,0,True
18322,63679.0,ephemeral,0,True
18323,19489.0,registered,0,True
18324,22867.0,registered,0,True
18325,25254.0,registered,0,True
18326,9920.0,registered,0,True
18327,46041.0,registered,0,True
18328,63883.0,ephemeral,0,True
18329,39707.0,registered,0,True
18330,31132.0,registered,0,True
18331,43243.0,registered,0,True
18332,11032.0,registered,0,True
18333,29228.0,registered,0,True
18334,19546.0,registered,0,True
18335,41923.0,registered,0,True
18336,59815.0,ephemeral,0,True
18337,21554.0,registered,0,True
18338,61880.0,ephemeral,0,True
18339,8717.0,registered,0,True
18340,42701.0,registered,0,True
18341,22023.0,registered,0,True
18342,20117.0,registered,0,True
18343,62743.0,ephemeral,0,True
18344,47604.0,registered,0,True
18345,43039.0,registered,0,True
18346,7379.0,registered,0,True
18347,43285.0,registered,0,True
18348,48450.0,registered,0,True
18349,8400.0,registered,0,True
18350,6703.0,registered,0,True
18351,43619.0,registered,0,True
18352,12136.0,registered,0,True
18353,41521.0,registered,0,True
18354,14748.0,registered,0,True
18355,39421.0,registered,0,True
18356,7785.0,registered,0,True
18357,41417.0,registered,0,True
18358,32491.0,registered,0,True
18359,16625.0,registered,0,True
18360,30732.0,registered,0,True
18361,6371.0,registered,0,True
18362,40465.0,registered,0,True
18363,23506.0,registered,0,True
18364,11350.0,registered,0,True
18365,26638.0,registered,0,True
18366,59297.0,ephemeral,0,True
18367,8704.0,registered,0,True
18368,61137.0,ephemeral,0,True
18369,65185.0,ephemeral,0,True
18370,14582.0,registered,0,True
18371,65108.0,ephemeral,0,True
18372,16745.0,registered,0,True
18373,19312.0,registered,0,True
18374,65381.0,ephemeral,0,True
18375,16463.0,registered,0,True
18376,10633.0,registered,0,True
18377,18358.0,registered,0,True
18378,6667.0,registered,0,True
18379,11972.0,registered,0,True
18380,37053.0,registered,0,True
18381,16833.0,registered,0,True
18382,13853.0,registered,0,True
18383,15332.0,registered,0,True
18384,16322.0,registered,0,True
18385,12666.0,registered,0,True
18386,44952.0,registered,0,True
18387,38661.0,registered,0,True
18388,22183.0,registered,0,True
18389,62446.0,ephemeral,0,True
18390,34054.0,registered,0,True
18391,13793.0,registered,0,True
18392,7409.0,registered,0,True
18393,56123.0,ephemeral,0,True
18394,5554.0,registered,0,True
18395,44330.0,registered,0,True
18396,6680.0,registered,0,True
18397,61288.0,ephemeral,0,True
18398,36273.0,registered,0,True
18399,26574.0,registered,0,True
18400,27015.0,registered,0,True
18401,29010.0,registered,0,True
18402,13275.0,registered,0,True
18403,15227.0,registered,0,True
18404,33889.0,registered,0,True
18405,61802.0,ephemeral,0,True
18406,33039.0,registered,0,True
18407,26917.0,registered,0,True
18408,23768.0,registered,0,True
18409,32504.0,registered,0,True
18410,31011.0,registered,0,True
18411,10029.0,registered,0,True
18412,25571.0,registered,0,True
18413,27672.0,registered,0,True
18414,58749.0,ephemeral,0,True
18415,61860.0,ephemeral,0,True
18416,62927.0,ephemeral,0,True
18417,64841.0,ephemeral,0,True
18418,26609.0,registered,0,True
18419,7681.0,registered,0,True
18420,18776.0,registered,0,True
18421,17673.0,registered,0,True
18422,27716.0,registered,0,True
18423,44690.0,registered,0,True
18424,37159.0,registered,0,True
18425,1876.0,registered,0,True
18426,12245.0,registered,0,True
18427,42979.0,registered,0,True
18428,13688.0,registered,0,True
18429,19770.0,registered,0,True
18430,20916.0,registered,0,True
18431,26109.0,registered,0,True
18432,62582.0,ephemeral,0,True
18433,18919.0,registered,0,True
18434,39063.0,registered,0,True
18435,21594.0,registered,0,True
18436,57498.0,ephemeral,0,True
18437,58837.0,ephemeral,0,True
18438,25275.0,registered,0,True
18439,59259.0,ephemeral,0,True
18440,58866.0,ephemeral,0,True
18441,24132.0,registered,0,True
18442,23530.0,registered,0,True
18443,10919.0,registered,0,True
18444,25556.0,registered,0,True
18445,32596.0,registered,0,True
18446,54615.0,ephemeral,0,True
18447,30214.0,registered,0,True
18448,43853.0,registered,0,True
18449,58050.0,ephemeral,0,True
18450,29569.0,registered,0,True
18451,58021.0,ephemeral,0,True
18452,45037.0,registered,0,True
18453,59807.0,ephemeral,0,True
18454,47951.0,registered,0,True
18455,62166.0,ephemeral,0,True
18456,58627.0,ephemeral,0,True
18457,8039.0,registered,0,True
18458,9902.0,registered,0,True
18459,23963.0,registered,0,True
18460,14944.0,registered,0,True
18461,40351.0,registered,0,True
18462,44503.0,registered,0,True
18463,32167.0,registered,0,True
18464,59596.0,ephemeral,0,True
18465,16407.0,registered,0,True
18466,22641.0,registered,0,True
18467,61539.0,ephemeral,0,True
18468,14899.0,registered,0,True
18469,44963.0,registered,0,True
18470,11629.0,registered,0,True
18471,10279.0,registered,0,True
18472,17952.0,registered,0,True
18473,47941.0,registered,0,True
18474,20455.0,registered,0,True
18475,32688.0,registered,0,True
18476,47785.0,registered,0,True
18477,33364.0,registered,0,True
18478,45577.0,registered,0,True
18479,48492.0,registered,0,True
18480,44864.0,registered,0,True
18481,62842.0,ephemeral,0,True
18482,62084.0,ephemeral,0,True
18483,7956.0,registered,0,True
18484,27487.0,registered,0,True
18485,30397.0,registered,0,True
18486,25805.0,registered,0,True
18487,26173.0,registered,0,True
18488,12174.0,registered,0,True
18489,9717.0,registered,0,True
18490,39741.0,registered,0,True
18491,21378.0,registered,0,True
18492,41559.0,registered,0,True
18493,8439.0,registered,0,True
18494,58399.0,ephemeral,0,True
18495,26903.0,registered,0,True
18496,15419.0,registered,0,True
18497,22902.0,registered,0,True
18498,17330.0,registered,0,True
18499,18800.0,registered,0,True
18500,20683.0,registered,0,True
18501,36331.0,registered,0,True
18502,62832.0,ephemeral,0,True
18503,43920.0,registered,0,True
18504,43343.0,registered,0,True
18505,41247.0,registered,0,True
18506,24901.0,registered,0,True
18507,13438.0,registered,0,True
18508,59547.0,ephemeral,0,True
18509,63165.0,ephemeral,0,True
18510,45595.0,registered,0,True
18511,42440.0,registered,0,True
18512,16680.0,registered,0,True
18513,62556.0,ephemeral,0,True
18514,23322.0,registered,0,True
18515,21305.0,registered,0,True
18516,19476.0,registered,0,True
18517,1383.0,registered,0,True
18518,19595.0,registered,0,True
18519,6345.0,registered,0,True
18520,61169.0,ephemeral,0,True
18521,8149.0,registered,0,True
18522,17864.0,registered,0,True
18523,8160.0,registered,0,True
18524,6232.0,registered,0,True
18525,21330.0,registered,0,True
18526,63541.0,ephemeral,0,True
18527,17820.0,registered,0,True
18528,41767.0,registered,0,True
18529,19292.0,registered,0,True
18530,61533.0,ephemeral,0,True
18531,18935.0,registered,0,True
18532,13992.0,registered,0,True
18533,31125.0,registered,0,True
18534,56841.0,ephemeral,0,True
18535,23771.0,registered,0,True
18536,9595.0,registered,0,True
18537,41225.0,registered,0,True
18538,64251.0,ephemeral,0,True
18539,21607.0,registered,0,True
18540,25515.0,registered,0,True
18541,27464.0,registered,0,True
18542,30674.0,registered,0,True
18543,26639.0,registered,0,True
18544,47529.0,registered,0,True
18545,32433.0,registered,0,True
18546,58705.0,ephemeral,0,True
18547,21135.0,registered,0,True
18548,30442.0,registered,0,True
18549,32259.0,registered,0,True
18550,32142.0,registered,0,True
18551,5987.0,registered,0,True
18552,26414.0,registered,0,True
18553,61608.0,ephemeral,0,True
18554,9173.0,registered,0,True
18555,55168.0,ephemeral,0,True
18556,59930.0,ephemeral,0,True
18557,38241.0,registered,0,True
18558,20771.0,registered,0,True
18559,17486.0,registered,0,True
18560,12329.0,registered,0,True
18561,63398.0,ephemeral,0,True
18562,23362.0,registered,0,True
18563,25156.0,registered,0,True
18564,22210.0,registered,0,True
18565,23489.0,registered,0,True
18566,58199.0,ephemeral,0,True
18567,27405.0,registered,0,True
18568,41557.0,registered,0,True
18569,26631.0,registered,0,True
18570,35300.0,registered,0,True
18571,13987.0,registered,0,True
18572,37306.0,registered,0,True
18573,7881.0,registered,0,True
18574,61297.0,ephemeral,0,True
18575,43885.0,registered,0,True
18576,45637.0,registered,0,True
18577,11028.0,registered,0,True
18578,7814.0,registered,0,True
18579,60627.0,ephemeral,0,True
18580,35793.0,registered,0,True
18581,36371.0,registered,0,True
18582,40144.0,registered,0,True
18583,37330.0,registered,0,True
18584,63680.0,ephemeral,0,True
18585,9610.0,registered,0,True
18586,15506.0,registered,0,True
18587,23747.0,registered,0,True
18588,64196.0,ephemeral,0,True
18589,57776.0,ephemeral,0,True
18590,16309.0,registered,0,True
18591,14636.0,registered,0,True
18592,44862.0,registered,0,True
18593,7085.0,registered,0,True
18594,25819.0,registered,0,True
18595,19960.0,registered,0,True
18596,21053.0,registered,0,True
18597,35890.0,registered,0,True
18598,21703.0,registered,0,True
18599,8401.0,registered,0,True
18600,43233.0,registered,0,True
18601,22854.0,registered,0,True
18602,55908.0,ephemeral,0,True
18603,27365.0,registered,0,True
18604,29256.0,registered,0,True
18605,48447.0,registered,0,True
18606,25684.0,registered,0,True
18607,48389.0,registered,0,True
18608,25043.0,registered,0,True
18609,22782.0,registered,0,True
18610,12547.0,registered,0,True
18611,14486.0,registered,0,True
18612,6840.0,registered,0,True
18613,22648.0,registered,0,True
18614,47459.0,registered,0,True
18615,24516.0,registered,0,True
18616,9094.0,registered,0,True
18617,19111.0,registered,0,True
18618,37980.0,registered,0,True
18619,40280.0,registered,0,True
18620,36861.0,registered,0,True
18621,40515.0,registered,0,True
18622,10805.0,registered,0,True
18623,24629.0,registered,0,True
18624,41043.0,registered,0,True
18625,10486.0,registered,0,True
18626,26532.0,registered,0,True
18627,12439.0,registered,0,True
18628,65169.0,ephemeral,0,True
18629,65151.0,ephemeral,0,True
18630,63430.0,ephemeral,0,True
18631,12518.0,registered,0,True
18632,48015.0,registered,0,True
18633,58742.0,ephemeral,0,True
18634,28149.0,registered,0,True
18635,63771.0,ephemeral,0,True
18636,55509.0,ephemeral,0,True
18637,37628.0,registered,0,True
18638,30721.0,registered,0,True
18639,45215.0,registered,0,True
18640,44861.0,registered,0,True
18641,45454.0,registered,0,True
18642,46567.0,registered,0,True
18643,48353.0,registered,0,True
18644,2631.0,registered,0,True
18645,58179.0,ephemeral,0,True
18646,61415.0,ephemeral,0,True
18647,21351.0,registered,0,True
18648,54409.0,ephemeral,0,True
18649,26821.0,registered,0,True
18650,62555.0,ephemeral,0,True
18651,24937.0,registered,0,True
18652,17802.0,registered,0,True
18653,44067.0,registered,0,True
18654,11412.0,registered,0,True
18655,9679.0,registered,0,True
18656,26105.0,registered,0,True
18657,62382.0,ephemeral,0,True
18658,7245.0,registered,0,True
18659,58598.0,ephemeral,0,True
18660,27696.0,registered,0,True
18661,5963.0,registered,0,True
18662,7256.0,registered,0,True
18663,42940.0,registered,0,True
18664,44890.0,registered,0,True
18665,31918.0,registered,0,True
18666,44669.0,registered,0,True
18667,30677.0,registered,0,True
18668,38526.0,registered,0,True
18669,24808.0,registered,0,True
18670,15146.0,registered,0,True
18671,14359.0,registered,0,True
18672,14115.0,registered,0,True
18673,33528.0,registered,0,True
18674,28559.0,registered,0,True
18675,41987.0,registered,0,True
18676,16244.0,registered,0,True
18677,15189.0,registered,0,True
18678,13414.0,registered,0,True
18679,35271.0,registered,0,True
18680,14470.0,registered,0,True
18681,11774.0,registered,0,True
18682,10944.0,registered,0,True
18683,63318.0,ephemeral,0,True
18684,64357.0,ephemeral,0,True
18685,9810.0,registered,0,True
18686,32479.0,registered,0,True
18687,21219.0,registered,0,True
18688,13480.0,registered,0,True
18689,17363.0,registered,0,True
18690,15370.0,registered,0,True
18691,15495.0,registered,0,True
18692,8723.0,registered,0,True
18693,6792.0,registered,0,True
18694,2597.0,registered,0,True
18695,33229.0,registered,0,True
18696,62580.0,ephemeral,0,True
18697,31634.0,registered,0,True
18698,33401.0,registered,0,True
18699,59698.0,ephemeral,0,True
18700,6633.0,registered,0,True
18701,39233.0,registered,0,True
18702,26993.0,registered,0,True
18703,7580.0,registered,0,True
18704,44666.0,registered,0,True
18705,25231.0,registered,0,True
18706,61141.0,ephemeral,0,True
18707,63572.0,ephemeral,0,True
18708,40779.0,registered,0,True
18709,25561.0,registered,0,True
18710,19141.0,registered,0,True
18711,14813.0,registered,0,True
18712,10590.0,registered,0,True
18713,20179.0,registered,0,True
18714,24830.0,registered,0,True
18715,61594.0,ephemeral,0,True
18716,28214.0,registered,0,True
18717,38791.0,registered,0,True
18718,26686.0,registered,0,True
18719,40534.0,registered,0,True
18720,27203.0,registered,0,True
18721,16538.0,registered,0,True
18722,30559.0,registered,0,True
18723,29888.0,registered,0,True
18724,8412.0,registered,0,True
18725,31653.0,registered,0,True
18726,22889.0,registered,0,True
18727,10265.0,registered,0,True
18728,24651.0,registered,0,True
18729,56114.0,ephemeral,0,True
18730,28338.0,registered,0,True
18731,54178.0,ephemeral,0,True
18732,39878.0,registered,0,True
18733,9658.0,registered,0,True
18734,15554.0,registered,0,True
18735,38474.0,registered,0,True
18736,60557.0,ephemeral,0,True
18737,21361.0,registered,0,True
18738,18886.0,registered,0,True
18739,25892.0,registered,0,True
18740,9594.0,registered,0,True
18741,35967.0,registered,0,True
18742,38762.0,registered,0,True
18743,45235.0,registered,0,True
18744,39701.0,registered,0,True
18745,43407.0,registered,0,True
18746,11570.0,registered,0,True
18747,48673.0,registered,0,True
18748,64492.0,ephemeral,0,True
18749,62588.0,ephemeral,0,True
18750,35629.0,registered,0,True
18751,21633.0,registered,0,True
18752,8595.0,registered,0,True
18753,59305.0,ephemeral,0,True
18754,5232.0,registered,0,True
18755,26183.0,registered,0,True
18756,34523.0,registered,0,True
18757,65327.0,ephemeral,0,True
18758,7253.0,registered,0,True
18759,20169.0,registered,0,True
18760,61885.0,ephemeral,0,True
18761,10745.0,registered,0,True
18762,42182.0,registered,0,True
18763,13952.0,registered,0,True
18764,41864.0,registered,0,True
18765,54209.0,ephemeral,0,True
18766,56796.0,ephemeral,0,True
18767,57327.0,ephemeral,0,True
18768,20731.0,registered,0,True
18769,32768.0,registered,0,True
18770,39057.0,registered,0,True
18771,27788.0,registered,0,True
18772,11279.0,registered,0,True
18773,19646.0,registered,0,True
18774,47277.0,registered,0,True
18775,34960.0,registered,0,True
18776,31821.0,registered,0,True
18777,17283.0,registered,0,True
18778,44031.0,registered,0,True
18779,7719.0,registered,0,True
18780,49058.0,registered,0,True
18781,63930.0,ephemeral,0,True
18782,42731.0,registered,0,True
18783,13614.0,registered,0,True
18784,44594.0,registered,0,True
18785,19776.0,registered,0,True
18786,8855.0,registered,0,True
18787,17420.0,registered,0,True
18788,38881.0,registered,0,True
18789,42921.0,registered,0,True
18790,37802.0,registered,0,True
18791,21738.0,registered,0,True
18792,48974.0,registered,0,True
18793,12976.0,registered,0,True
18794,6502.0,registered,0,True
18795,57457.0,ephemeral,0,True
18796,41176.0,registered,0,True
18797,28810.0,registered,0,True
18798,3989.0,registered,0,True
18799,10842.0,registered,0,True
18800,30302.0,registered,0,True
18801,46959.0,registered,0,True
18802,31955.0,registered,0,True
18803,14188.0,registered,0,True
18804,27016.0,registered,0,True
18805,35191.0,registered,0,True
18806,60326.0,ephemeral,0,True
18807,62088.0,ephemeral,0,True
18808,11839.0,registered,0,True
18809,28715.0,registered,0,True
18810,14462.0,registered,0,True
18811,31966.0,registered,0,True
18812,4014.0,registered,0,True
18813,48330.0,registered,0,True
18814,6256.0,registered,0,True
18815,2257.0,registered,0,True
18816,47917.0,registered,0,True
18817,3549.0,registered,0,True
18818,32219.0,registered,0,True
18819,64622.0,ephemeral,0,True
18820,22490.0,registered,0,True
18821,17709.0,registered,0,True
18822,31372.0,registered,0,True
18823,8873.0,registered,0,True
18824,39834.0,registered,0,True
18825,15454.0,registered,0,True
18826,47876.0,registered,0,True
18827,5298.0,registered,0,True
18828,47984.0,registered,0,True
18829,17246.0,registered,0,True
18830,18433.0,registered,0,True
18831,65285.0,ephemeral,0,True
18832,20270.0,registered,0,True
18833,26634.0,registered,0,True
18834,24814.0,registered,0,True
18835,23236.0,registered,0,True
18836,15621.0,registered,0,True
18837,60685.0,ephemeral,0,True
18838,26126.0,registered,0,True
18839,58779.0,ephemeral,0,True
18840,63560.0,ephemeral,0,True
18841,64020.0,ephemeral,0,True
18842,28677.0,registered,0,True
18843,54980.0,ephemeral,0,True
18844,54849.0,ephemeral,0,True
18845,30485.0,registered,0,True
18846,8630.0,registered,0,True
18847,28306.0,registered,0,True
18848,32443.0,registered,0,True
18849,42656.0,registered,0,True
18850,40719.0,registered,0,True
18851,14161.0,registered,0,True
18852,14461.0,registered,0,True
18853,38732.0,registered,0,True
18854,12757.0,registered,0,True
18855,39503.0,registered,0,True
18856,31397.0,registered,0,True
18857,30109.0,registered,0,True
18858,34621.0,registered,0,True
18859,11872.0,registered,0,True
18860,57781.0,ephemeral,0,True
18861,44656.0,registered,0,True
18862,47380.0,registered,0,True
18863,58880.0,ephemeral,0,True
18864,20269.0,registered,0,True
18865,18257.0,registered,0,True
18866,10470.0,registered,0,True
18867,65287.0,ephemeral,0,True
18868,16631.0,registered,0,True
18869,15530.0,registered,0,True
18870,15496.0,registered,0,True
18871,6902.0,registered,0,True
18872,8892.0,registered,0,True
18873,17291.0,registered,0,True
18874,63190.0,ephemeral,0,True
18875,27622.0,registered,0,True
18876,63505.0,ephemeral,0,True
18877,19873.0,registered,0,True
18878,20615.0,registered,0,True
18879,44699.0,registered,0,True
18880,12044.0,registered,0,True
18881,48921.0,registered,0,True
18882,21010.0,registered,0,True
18883,46769.0,registered,0,True
18884,40314.0,registered,0,True
18885,22020.0,registered,0,True
18886,48709.0,registered,0,True
18887,35279.0,registered,0,True
18888,58871.0,ephemeral,0,True
18889,22101.0,registered,0,True
18890,20942.0,registered,0,True
18891,30529.0,registered,0,True
18892,32284.0,registered,0,True
18893,44006.0,registered,0,True
18894,10050.0,registered,0,True
18895,18388.0,registered,0,True
18896,59247.0,ephemeral,0,True
18897,8233.0,registered,0,True
18898,61255.0,ephemeral,0,True
18899,8942.0,registered,0,True
18900,26321.0,registered,0,True
18901,27999.0,registered,0,True
18902,44632.0,registered,0,True
18903,19427.0,registered,0,True
18904,57989.0,ephemeral,0,True
18905,65384.0,ephemeral,0,True
18906,17307.0,registered,0,True
18907,10751.0,registered,0,True
18908,38517.0,registered,0,True
18909,62613.0,ephemeral,0,True
18910,40249.0,registered,0,True
18911,3059.0,registered,0,True
18912,13570.0,registered,0,True
18913,36596.0,registered,0,True
18914,18908.0,registered,0,True
18915,27535.0,registered,0,True
18916,21838.0,registered,0,True
18917,20132.0,registered,0,True
18918,19377.0,registered,0,True
18919,46335.0,registered,0,True
18920,29495.0,registered,0,True
18921,34665.0,registered,0,True
18922,64171.0,ephemeral,0,True
18923,13223.0,registered,0,True
18924,17688.0,registered,0,True
18925,41585.0,registered,0,True
18926,21781.0,registered,0,True
18927,17724.0,registered,0,True
18928,62747.0,ephemeral,0,True
18929,15788.0,registered,0,True
18930,9942.0,registered,0,True
18931,24993.0,registered,0,True
18932,27829.0,registered,0,True
18933,23110.0,registered,0,True
18934,30074.0,registered,0,True
18935,48368.0,registered,0,True
18936,43848.0,registered,0,True
18937,15028.0,registered,0,True
18938,16794.0,registered,0,True
18939,29757.0,registered,0,True
18940,60318.0,ephemeral,0,True
18941,31577.0,registered,0,True
18942,32778.0,registered,0,True
18943,22741.0,registered,0,True
18944,20674.0,registered,0,True
18945,41385.0,registered,0,True
18946,9982.0,registered,0,True
18947,8773.0,registered,0,True
18948,6587.0,registered,0,True
18949,27079.0,registered,0,True
18950,13560.0,registered,0,True
18951,56547.0,ephemeral,0,True
18952,11996.0,registered,0,True
18953,22656.0,registered,0,True
18954,27302.0,registered,0,True
18955,21062.0,registered,0,True
18956,13046.0,registered,0,True
18957,38616.0,registered,0,True
18958,56815.0,ephemeral,0,True
18959,15130.0,registered,0,True
18960,8096.0,registered,0,True
18961,46714.0,registered,0,True
18962,35977.0,registered,0,True
18963,48230.0,registered,0,True
18964,12580.0,registered,0,True
18965,32948.0,registered,0,True
18966,19444.0,registered,0,True
18967,29419.0,registered,0,True
18968,46821.0,registered,0,True
18969,65150.0,ephemeral,0,True
18970,31816.0,registered,0,True
18971,48627.0,registered,0,True
18972,15340.0,registered,0,True
18973,42576.0,registered,0,True
18974,48551.0,registered,0,True
18975,64292.0,ephemeral,0,True
18976,18460.0,registered,0,True
18977,17117.0,registered,0,True
18978,24358.0,registered,0,True
18979,56129.0,ephemeral,0,True
18980,9549.0,registered,0,True
18981,7487.0,registered,0,True
18982,19074.0,registered,0,True
18983,31326.0,registered,0,True
18984,22094.0,registered,0,True
18985,23948.0,registered,0,True
18986,65062.0,ephemeral,0,True
18987,3274.0,registered,0,True
18988,45048.0,registered,0,True
18989,49126.0,registered,0,True
18990,9384.0,registered,0,True
18991,10491.0,registered,0,True
18992,45473.0,registered,0,True
18993,12371.0,registered,0,True
18994,28280.0,registered,0,True
18995,62338.0,ephemeral,0,True
18996,26537.0,registered,0,True
18997,59374.0,ephemeral,0,True
18998,25418.0,registered,0,True
18999,4786.0,registered,0,True
19000,27777.0,registered,0,True
19001,5815.0,registered,0,True
19002,54686.0,ephemeral,0,True
19003,3005.0,registered,0,True
19004,14259.0,registered,0,True
19005,45729.0,registered,0,True
19006,37291.0,registered,0,True
19007,14087.0,registered,0,True
19008,18345.0,registered,0,True
19009,36225.0,registered,0,True
19010,47727.0,registered,0,True
19011,42031.0,registered,0,True
19012,32204.0,registered,0,True
19013,2268.0,registered,0,True
19014,25049.0,registered,0,True
19015,44387.0,registered,0,True
19016,65088.0,ephemeral,0,True
19017,58577.0,ephemeral,0,True
19018,32892.0,registered,0,True
19019,24147.0,registered,0,True
19020,6659.0,registered,0,True
19021,14549.0,registered,0,True
19022,29542.0,registered,0,True
19023,57243.0,ephemeral,0,True
19024,36119.0,registered,0,True
19025,55205.0,ephemeral,0,True
19026,58350.0,ephemeral,0,True
19027,29339.0,registered,0,True
19028,26795.0,registered,0,True
19029,16865.0,registered,0,True
19030,62835.0,ephemeral,0,True
19031,43591.0,registered,0,True
19032,62998.0,ephemeral,0,True
19033,6787.0,registered,0,True
19034,42194.0,registered,0,True
19035,29706.0,registered,0,True
19036,27606.0,registered,0,True
19037,27620.0,registered,0,True
19038,65081.0,ephemeral,0,True
19039,56381.0,ephemeral,0,True
19040,29702.0,registered,0,True
19041,31517.0,registered,0,True
19042,48290.0,registered,0,True
19043,42931.0,registered,0,True
19044,11559.0,registered,0,True
19045,13371.0,registered,0,True
19046,61830.0,ephemeral,0,True
19047,44587.0,registered,0,True
19048,16937.0,registered,0,True
19049,6122.0,registered,0,True
19050,15558.0,registered,0,True
19051,24848.0,registered,0,True
19052,26482.0,registered,0,True
19053,12437.0,registered,0,True
19054,31107.0,registered,0,True
19055,27223.0,registered,0,True
19056,62014.0,ephemeral,0,True
19057,24882.0,registered,0,True
19058,14137.0,registered,0,True
19059,27594.0,registered,0,True
19060,31803.0,registered,0,True
19061,29497.0,registered,0,True
19062,28995.0,registered,0,True
19063,37285.0,registered,0,True
19064,33438.0,registered,0,True
19065,35768.0,registered,0,True
19066,12560.0,registered,0,True
19067,37125.0,registered,0,True
19068,14861.0,registered,0,True
19069,33486.0,registered,0,True
19070,45427.0,registered,0,True
19071,32455.0,registered,0,True
19072,9315.0,registered,0,True
19073,12746.0,registered,0,True
19074,22206.0,registered,0,True
19075,16518.0,registered,0,True
19076,62004.0,ephemeral,0,True
19077,55356.0,ephemeral,0,True
19078,42611.0,registered,0,True
19079,20083.0,registered,0,True
19080,54789.0,ephemeral,0,True
19081,23027.0,registered,0,True
19082,48980.0,registered,0,True
19083,41036.0,registered,0,True
19084,6747.0,registered,0,True
19085,58542.0,ephemeral,0,True
19086,62394.0,ephemeral,0,True
19087,14700.0,registered,0,True
19088,15762.0,registered,0,True
19089,63829.0,ephemeral,0,True
19090,49091.0,registered,0,True
19091,26765.0,registered,0,True
19092,46905.0,registered,0,True
19093,33439.0,registered,0,True
19094,60621.0,ephemeral,0,True
19095,19604.0,registered,0,True
19096,34324.0,registered,0,True
19097,23289.0,registered,0,True
19098,40717.0,registered,0,True
19099,38797.0,registered,0,True
19100,7424.0,registered,0,True
19101,9344.0,registered,0,True
19102,26618.0,registered,0,True
19103,46029.0,registered,0,True
19104,42227.0,registered,0,True
19105,31532.0,registered,0,True
19106,12652.0,registered,0,True
19107,9434.0,registered,0,True
19108,33830.0,registered,0,True
19109,23211.0,registered,0,True
19110,60979.0,ephemeral,0,True
19111,27699.0,registered,0,True
19112,40203.0,registered,0,True
19113,17113.0,registered,0,True
19114,14393.0,registered,0,True
19115,20756.0,registered,0,True
19116,8028.0,registered,0,True
19117,48700.0,registered,0,True
19118,29694.0,registered,0,True
19119,9141.0,registered,0,True
19120,56862.0,ephemeral,0,True
19121,33038.0,registered,0,True
19122,31137.0,registered,0,True
19123,31611.0,registered,0,True
19124,7386.0,registered,0,True
19125,34298.0,registered,0,True
19126,57037.0,ephemeral,0,True
19127,59923.0,ephemeral,0,True
19128,27480.0,registered,0,True
19129,37427.0,registered,0,True
19130,48669.0,registered,0,True
19131,18290.0,registered,0,True
19132,43331.0,registered,0,True
19133,45315.0,registered,0,True
19134,46573.0,registered,0,True
19135,20129.0,registered,0,True
19136,33264.0,registered,0,True
19137,9324.0,registered,0,True
19138,901.0,well-known,1,True
19139,32736.0,registered,0,True
19140,22147.0,registered,0,True
19141,25207.0,registered,0,True
19142,59209.0,ephemeral,0,True
19143,3237.0,registered,0,True
